metric,value,threshold,dataset,name,depth,sample,index,recon_steps,recon_min,recon_max,recon_wavelength,recon_resolution,dilation,resolver,min_size,iters
f1,0.6178039359941144,0.9038518667221068,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.617676814126736,0.90387624502182,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6175496688741722,0.9038777947425842,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6174225002299696,0.9038881659507751,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6172953081876725,0.9038941860198976,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6171680927408225,0.9038962721824646,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6170408538829592,0.903898060321808,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6169135916076194,0.9039311408996582,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6167863059083378,0.9039360880851746,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6166589967786471,0.9039518237113952,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6165316642120765,0.9039607048034668,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6164043082021541,0.9039713740348816,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6162769287424047,0.9039801955223083,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6161495258263512,0.9039922952651978,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6160220994475137,0.9040067195892334,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6158946495994106,0.904008150100708,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6157671762755572,0.9040144681930542,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6156396794694667,0.9040151238441468,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.61551215917465,0.9040154814720154,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6153846153846153,0.904022753238678,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.615257048092869,0.9040265679359436,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6151294572929145,0.9040332436561584,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6151861408035385,0.9040333032608032,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6150585199520782,0.9040353298187256,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6149308755760369,0.9040377140045166,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6148032076689096,0.9040488004684448,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6146755162241887,0.90406733751297,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6145478012353646,0.9040712714195251,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6144200626959248,0.9040759801864624,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6142923005993546,0.904081165790558,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6141645149391369,0.9040889739990234,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6140367057087521,0.9040927886962892,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6139088729016787,0.90409916639328,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.613781016511392,0.9041024446487428,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6136531365313653,0.9041075706481934,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6135252329550697,0.904131293296814,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6133973057759735,0.9041374325752258,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6132693549875426,0.904152810573578,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6131413805832411,0.9041568040847778,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6131979695431472,0.9041621088981628,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6130699649252354,0.9041910171508788,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6129419366749747,0.9041929841041564,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6128138847858198,0.9041950106620787,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6126858092512233,0.9042009711265564,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6125577100646353,0.904215931892395,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6124295872195031,0.9042217135429382,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6123014407092723,0.9042221307754515,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6121732705273853,0.904242217540741,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6120450766672825,0.9042428731918336,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6119168591224019,0.9042445421218872,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6117886178861789,0.9042456150054932,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6116603529520466,0.9042539596557616,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6115320643134355,0.9042627811431884,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6114037519637742,0.90428364276886,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6112754158964879,0.9042860865592957,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6111470561050004,0.904287576675415,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6110186725827325,0.9043077230453492,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6108902653231025,0.9043240547180176,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6107618343195267,0.904346764087677,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6106333795654184,0.9043471813201904,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.610504901054189,0.904375433921814,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6103763987792472,0.9043758511543274,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6102478727339992,0.9043787717819214,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.610119322911849,0.90438574552536,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.609990749306198,0.9043952226638794,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6098621519104449,0.904397428035736,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6097335307179866,0.904411792755127,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.609604885722217,0.9044256806373596,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6094762169165279,0.9044285416603088,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6093475242943082,0.9044307470321656,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6092188078489448,0.9044508934020996,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6090900675738221,0.90445476770401,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6089613034623218,0.9044641256332396,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6088325155078234,0.9044751524925232,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6087037037037037,0.9044896364212036,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6085748680433374,0.9045009016990662,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6084460085200963,0.9045068621635436,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6083171251273503,0.9045084714889526,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6081882178584661,0.904511570930481,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6080592867068086,0.904512584209442,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6079303316657403,0.9045222997665404,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6078013527286205,0.9045261740684508,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6076723498888065,0.90452778339386,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6075433231396533,0.9045297503471376,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6074142724745134,0.9045365452766418,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6072851978867365,0.9045394659042358,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6071560993696701,0.9045641422271729,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.607026976916659,0.9045762419700624,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6068978305210458,0.904576539993286,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6067686601761707,0.9045801758766174,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.606639465875371,0.904586374759674,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6065102476119818,0.90460467338562,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6063810053793359,0.9046196937561036,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6062517391707635,0.9046242237091064,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6061224489795918,0.9046355485916138,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6059931347991464,0.9046451449394226,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.60586379662275,0.9046499729156494,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6057344344437228,0.9046645760536194,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6056050482553823,0.9046648144721984,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6054756380510441,0.904666543006897,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6053462038240207,0.9046674370765686,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6052167455676228,0.9046713709831238,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6050872632751578,0.9046819806098938,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6049577569399313,0.9046836495399476,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.604828226555246,0.9047049880027772,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6046986721144025,0.904722273349762,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6045690936106983,0.904735803604126,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6044394910374292,0.904739499092102,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6043098643878878,0.9047404527664183,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6041802136553647,0.904743194580078,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6040505388331475,0.9047459363937378,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.603920839914522,0.9047583937644958,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6037911168927709,0.9047585129737854,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6036613697611747,0.9047772884368896,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6035315985130111,0.9047779440879822,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.603401803141556,0.904782772064209,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6032719836400817,0.9048011898994446,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6031421400018593,0.9048056602478028,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6030122722201562,0.9048062562942504,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6028823802882379,0.9048208594322203,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6027524641993677,0.90483158826828,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6026225239468056,0.9048328995704652,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6024925595238094,0.9048523902893066,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.602362570923635,0.9048680067062378,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6022325581395349,0.9048689007759094,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6021025211647595,0.9048891663551332,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6019724599925568,0.9049502015113832,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6018423746161721,0.9049519896507264,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.601712265028848,0.9049709439277648,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.601582131223825,0.9050432443618774,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6014519731943411,0.9050482511520386,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6013217909336313,0.905052661895752,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6011915844349284,0.90505850315094,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6010613536914626,0.9050701260566713,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6009310986964619,0.90508234500885,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.600800819443151,0.905085563659668,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6006705159247533,0.9050858616828918,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6005401881344882,0.9050877690315248,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6004098360655739,0.9051059484481812,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.600279459711225,0.9051102995872498,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.6001490590646544,0.9051170945167542,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.600018634119072,0.9051201939582824,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5998881848676854,0.9051296710968018,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5997577113036996,0.9051318168640136,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.599627213420317,0.9051322340965272,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5994966912107372,0.9051434993743896,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5993661446681581,0.9051479697227478,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5992355737857742,0.9051482677459716,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5991049785567779,0.9051513075828552,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5989743589743589,0.9051542282104492,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5988437150317046,0.9051749110221864,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5987130467219994,0.90519779920578,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5985823540384256,0.905198574066162,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5984516369741628,0.9052077531814576,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5983208955223881,0.9052414298057556,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5981901296762758,0.905247151851654,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.598059339428998,0.9052520990371704,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.597928524773724,0.905271589756012,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5977976857036208,0.9052727222442628,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5976668222118525,0.9052790403366088,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5975359342915811,0.9052793979644777,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5974050219359657,0.9052838087081908,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5972740851381628,0.905295729637146,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5971431238913267,0.9053082466125488,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5970121381886087,0.9053121209144592,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.596750093388121,0.9053261876106262,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5966190342766415,0.9053344130516052,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5964879506818606,0.9053459763526917,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5963568425969173,0.9053475856781006,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
f1,0.5962257100149477,0.9053486585617064,High Concentration,output_extinction_3_60k,49955.8160163142,,,2.0,0.0,100000.0,0.405,3.4,2.0,Naive,,60.0
